850nm,640nm,940nm,580nm
893231,-1.02726e+06,1.01193e+06,-1.40613e+06
893341,-1.02747e+06,1.0104e+06,-1.40523e+06
893618,-1.02793e+06,1.00858e+06,-1.40496e+06
894554,-1.02848e+06,1.00583e+06,-1.4047e+06
893546,-1.02862e+06,1.00416e+06,-1.40578e+06
894010,-1.02959e+06,1.00157e+06,-1.40496e+06
894633,-1.02883e+06,1.00106e+06,-1.40463e+06
894501,-1.02948e+06,1.00012e+06,-1.40518e+06
894352,-1.03077e+06,998844,-1.40495e+06
894008,-1.03039e+06,997823,-1.40494e+06
894552,-1.03018e+06,997064,-1.40497e+06
894411,-1.03048e+06,996481,-1.40455e+06
894530,-1.03073e+06,994289,-1.40529e+06
894257,-1.03136e+06,993218,-1.40526e+06
894623,-1.03187e+06,993921,-1.40424e+06
895171,-1.03004e+06,997771,-1.40399e+06
893825,-1.02817e+06,1.00587e+06,-1.40513e+06
893786,-1.02543e+06,1.01822e+06,-1.40455e+06
893311,-1.02158e+06,1.03104e+06,-1.4041e+06
892609,-1.01801e+06,1.04597e+06,-1.40428e+06
891366,-1.01506e+06,1.05428e+06,-1.40525e+06
890805,-1.01377e+06,1.05885e+06,-1.40555e+06
890774,-1.01413e+06,1.05927e+06,-1.40511e+06
891242,-1.01432e+06,1.0554e+06,-1.4055e+06
891402,-1.01648e+06,1.05043e+06,-1.40545e+06
891538,-1.01858e+06,1.04406e+06,-1.40555e+06
891235,-1.02062e+06,1.03965e+06,-1.40558e+06
892058,-1.02128e+06,1.03586e+06,-1.40558e+06
892158,-1.02178e+06,1.0315e+06,-1.40655e+06
891899,-1.02343e+06,1.0272e+06,-1.40605e+06
892634,-1.02495e+06,1.02297e+06,-1.40651e+06
892547,-1.02563e+06,1.02086e+06,-1.40577e+06
892997,-1.02571e+06,1.01788e+06,-1.40564e+06
892788,-1.02667e+06,1.01625e+06,-1.40584e+06
892733,-1.02685e+06,1.01565e+06,-1.4061e+06
892894,-1.02643e+06,1.01593e+06,-1.40561e+06
892746,-1.02654e+06,1.0172e+06,-1.40568e+06
892513,-1.0264e+06,1.01689e+06,-1.40609e+06
892619,-1.02613e+06,1.01812e+06,-1.40606e+06
892714,-1.02557e+06,1.0191e+06,-1.40585e+06
893042,-1.02558e+06,1.0182e+06,-1.40572e+06
892714,-1.02631e+06,1.01646e+06,-1.40598e+06
892528,-1.02783e+06,1.014e+06,-1.4073e+06
892739,-1.0284e+06,1.01222e+06,-1.40588e+06
892795,-1.02812e+06,1.01072e+06,-1.40583e+06
893523,-1.02881e+06,1.00834e+06,-1.40591e+06
892788,-1.02898e+06,1.00684e+06,-1.40703e+06
892664,-1.02966e+06,1.00388e+06,-1.40706e+06
893426,-1.02971e+06,1.0027e+06,-1.40583e+06
893521,-1.03054e+06,1.00015e+06,-1.40573e+06
893370,-1.03076e+06,998230,-1.40604e+06
893057,-1.03217e+06,996971,-1.40637e+06
893529,-1.03146e+06,997411,-1.40573e+06
893563,-1.03197e+06,996103,-1.40644e+06
893694,-1.03266e+06,995306,-1.40577e+06
893138,-1.0321e+06,994143,-1.40634e+06
893311,-1.03192e+06,993783,-1.40574e+06
893893,-1.03188e+06,993403,-1.4055e+06
893324,-1.03243e+06,991872,-1.40649e+06
893362,-1.03288e+06,990309,-1.40627e+06
894450,-1.03308e+06,990652,-1.40524e+06
893810,-1.03203e+06,992019,-1.40621e+06
893212,-1.0311e+06,997895,-1.40629e+06
892873,-1.02828e+06,1.00892e+06,-1.40543e+06
892882,-1.02485e+06,1.02134e+06,-1.40534e+06
892112,-1.02108e+06,1.03679e+06,-1.40583e+06
891449,-1.01859e+06,1.04569e+06,-1.40631e+06
890325,-1.01801e+06,1.05249e+06,-1.40599e+06
890740,-1.01598e+06,1.05399e+06,-1.40615e+06
891208,-1.01718e+06,1.05161e+06,-1.40557e+06
890679,-1.01842e+06,1.04699e+06,-1.40654e+06
890587,-1.02047e+06,1.0404e+06,-1.40647e+06
891101,-1.02205e+06,1.03472e+06,-1.40616e+06
891877,-1.02338e+06,1.0311e+06,-1.40635e+06
891918,-1.02448e+06,1.02744e+06,-1.40707e+06
891692,-1.0253e+06,1.02376e+06,-1.40678e+06
891914,-1.02649e+06,1.01977e+06,-1.40673e+06
892348,-1.02654e+06,1.01737e+06,-1.4073e+06
891946,-1.02739e+06,1.01525e+06,-1.40687e+06
892329,-1.02815e+06,1.01267e+06,-1.408e+06
891858,-1.02877e+06,1.01241e+06,-1.40689e+06
891851,-1.02745e+06,1.0132e+06,-1.40682e+06
891856,-1.02724e+06,1.01422e+06,-1.4068e+06
891965,-1.02721e+06,1.01421e+06,-1.40687e+06
891626,-1.02722e+06,1.01482e+06,-1.40774e+06
891790,-1.02677e+06,1.01611e+06,-1.40735e+06
891967,-1.02674e+06,1.01577e+06,-1.40644e+06
892001,-1.0271e+06,1.01485e+06,-1.40717e+06
892016,-1.02821e+06,1.01352e+06,-1.40691e+06
892431,-1.02807e+06,1.01151e+06,-1.40684e+06
892302,-1.02837e+06,1.0108e+06,-1.40664e+06
892378,-1.02874e+06,1.00776e+06,-1.40647e+06
892037,-1.02973e+06,1.00638e+06,-1.40717e+06
892361,-1.02961e+06,1.0045e+06,-1.40751e+06
892573,-1.02973e+06,1.00259e+06,-1.40741e+06
892792,-1.03059e+06,1.00109e+06,-1.40724e+06
892553,-1.03105e+06,999045,-1.40764e+06
892439,-1.03094e+06,998857,-1.40764e+06
892875,-1.03083e+06,998426,-1.40678e+06
892803,-1.03142e+06,998441,-1.40721e+06
892714,-1.0313e+06,997185,-1.40736e+06
893025,-1.0316e+06,995449,-1.40639e+06
893620,-1.03208e+06,995617,-1.40603e+06
893048,-1.03198e+06,996366,-1.40614e+06
893006,-1.03172e+06,995637,-1.4071e+06
893468,-1.03224e+06,995340,-1.40624e+06
893519,-1.03164e+06,994922,-1.40586e+06
893571,-1.03195e+06,993989,-1.40641e+06
893338,-1.03185e+06,993470,-1.40692e+06
893543,-1.03095e+06,998192,-1.40567e+06
893102,-1.02762e+06,1.00734e+06,-1.40515e+06
893268,-1.02487e+06,1.02054e+06,-1.40601e+06
891675,-1.02095e+06,1.03295e+06,-1.40653e+06
890937,-1.01762e+06,1.04643e+06,-1.40654e+06
890357,-1.01454e+06,1.05605e+06,-1.40559e+06
890308,-1.01325e+06,1.0601e+06,-1.40641e+06
890495,-1.01392e+06,1.05819e+06,-1.40628e+06
889984,-1.01542e+06,1.05385e+06,-1.40659e+06
890990,-1.01725e+06,1.04803e+06,-1.40668e+06
891327,-1.01887e+06,1.04406e+06,-1.40618e+06
891525,-1.02004e+06,1.0389e+06,-1.40746e+06
891322,-1.02132e+06,1.03497e+06,-1.40694e+06
891297,-1.02216e+06,1.0316e+06,-1.40762e+06
891707,-1.02344e+06,1.02879e+06,-1.40637e+06
891965,-1.02466e+06,1.0242e+06,-1.40651e+06
891694,-1.0261e+06,1.02146e+06,-1.40689e+06
891817,-1.02557e+06,1.01909e+06,-1.40705e+06
892268,-1.02545e+06,1.01852e+06,-1.4063e+06
892556,-1.02556e+06,1.01916e+06,-1.40627e+06
892095,-1.02542e+06,1.01989e+06,-1.40684e+06
892306,-1.02506e+06,1.02164e+06,-1.40739e+06
892653,-1.02507e+06,1.02238e+06,-1.4069e+06
892039,-1.02462e+06,1.02303e+06,-1.40653e+06
892387,-1.02505e+06,1.02362e+06,-1.4064e+06
891963,-1.02427e+06,1.02358e+06,-1.40637e+06
892178,-1.02478e+06,1.02241e+06,-1.40643e+06
893167,-1.02506e+06,1.01981e+06,-1.40597e+06
892481,-1.02585e+06,1.017e+06,-1.40637e+06
892429,-1.02626e+06,1.01588e+06,-1.40711e+06
892826,-1.02608e+06,1.01414e+06,-1.40678e+06
893093,-1.02645e+06,1.01267e+06,-1.40674e+06
892643,-1.02709e+06,1.01096e+06,-1.40705e+06
892892,-1.02772e+06,1.0086e+06,-1.40701e+06
893910,-1.02799e+06,1.00749e+06,-1.40591e+06
893643,-1.02798e+06,1.00643e+06,-1.40569e+06
893315,-1.02897e+06,1.00581e+06,-1.40597e+06
893398,-1.02867e+06,1.00515e+06,-1.40608e+06
894479,-1.02854e+06,1.00504e+06,-1.4056e+06
893784,-1.02867e+06,1.00491e+06,-1.40548e+06
894109,-1.02855e+06,1.00371e+06,-1.40533e+06
894081,-1.02933e+06,1.00311e+06,-1.40543e+06
893823,-1.02901e+06,1.0029e+06,-1.40613e+06
894532,-1.02936e+06,1.00175e+06,-1.40502e+06
894598,-1.02886e+06,1.00165e+06,-1.40599e+06
894617,-1.02912e+06,1.00159e+06,-1.40519e+06
893993,-1.02839e+06,1.00365e+06,-1.40505e+06
894310,-1.02674e+06,1.01215e+06,-1.40467e+06
893863,-1.02437e+06,1.02235e+06,-1.40473e+06
892761,-1.02016e+06,1.03685e+06,-1.40545e+06
892185,-1.01609e+06,1.05027e+06,-1.40572e+06
891557,-1.01271e+06,1.06105e+06,-1.40551e+06
891438,-1.01138e+06,1.06534e+06,-1.40492e+06
890679,-1.01241e+06,1.06531e+06,-1.40529e+06
890547,-1.01294e+06,1.06133e+06,-1.40529e+06
891368,-1.01403e+06,1.05721e+06,-1.40602e+06
891775,-1.0161e+06,1.05234e+06,-1.406e+06
891432,-1.01715e+06,1.04818e+06,-1.40643e+06
891500,-1.01985e+06,1.04307e+06,-1.40607e+06
891969,-1.01933e+06,1.03984e+06,-1.40623e+06
893108,-1.02081e+06,1.03684e+06,-1.40533e+06
892624,-1.02164e+06,1.03319e+06,-1.40679e+06
892672,-1.02358e+06,1.02869e+06,-1.40556e+06
892937,-1.02372e+06,1.02652e+06,-1.40557e+06
893635,-1.02369e+06,1.02477e+06,-1.40527e+06
893447,-1.02358e+06,1.02452e+06,-1.40571e+06
892854,-1.02423e+06,1.0257e+06,-1.40593e+06
893110,-1.02421e+06,1.026e+06,-1.40527e+06
893443,-1.02265e+06,1.02736e+06,-1.4051e+06
893214,-1.02293e+06,1.02858e+06,-1.40538e+06
892698,-1.02313e+06,1.02765e+06,-1.40637e+06
893256,-1.02302e+06,1.02693e+06,-1.40559e+06
893703,-1.0229e+06,1.02661e+06,-1.40493e+06
893899,-1.02338e+06,1.02513e+06,-1.40496e+06
893343,-1.02408e+06,1.02277e+06,-1.40616e+06
893533,-1.02538e+06,1.02032e+06,-1.40559e+06
893353,-1.02482e+06,1.01893e+06,-1.40581e+06
894063,-1.02572e+06,1.01767e+06,-1.40576e+06
893918,-1.02615e+06,1.01565e+06,-1.40608e+06
894079,-1.02669e+06,1.01311e+06,-1.40514e+06
894100,-1.02707e+06,1.01128e+06,-1.40502e+06
894825,-1.02662e+06,1.01092e+06,-1.40543e+06
894511,-1.0274e+06,1.00913e+06,-1.4043e+06
894272,-1.0279e+06,1.008e+06,-1.40505e+06
894672,-1.0284e+06,1.00801e+06,-1.40483e+06
895061,-1.02737e+06,1.00778e+06,-1.40481e+06
895057,-1.02813e+06,1.00704e+06,-1.40406e+06
895303,-1.0288e+06,1.00644e+06,-1.40539e+06
894631,-1.02826e+06,1.00526e+06,-1.40514e+06
894957,-1.02838e+06,1.00606e+06,-1.40403e+06
895531,-1.0286e+06,1.00413e+06,-1.40372e+06
895132,-1.02891e+06,1.00301e+06,-1.40419e+06
895484,-1.02972e+06,1.00259e+06,-1.40429e+06
895870,-1.02956e+06,1.00237e+06,-1.40343e+06
895177,-1.02847e+06,1.00514e+06,-1.40376e+06
895328,-1.02721e+06,1.01271e+06,-1.40353e+06
894079,-1.02374e+06,1.02306e+06,-1.40465e+06
894249,-1.02009e+06,1.03898e+06,-1.40334e+06
893197,-1.01635e+06,1.05171e+06,-1.40336e+06
892164,-1.01246e+06,1.0621e+06,-1.40519e+06
891561,-1.01107e+06,1.06688e+06,-1.40391e+06
891451,-1.01076e+06,1.06802e+06,-1.40473e+06
892338,-1.0118e+06,1.0646e+06,-1.4045e+06
892135,-1.014e+06,1.06026e+06,-1.40406e+06
892348,-1.01525e+06,1.055e+06,-1.40438e+06
892509,-1.01652e+06,1.05085e+06,-1.40439e+06
892607,-1.01768e+06,1.04753e+06,-1.40449e+06
892687,-1.01873e+06,1.04349e+06,-1.40501e+06
893104,-1.02e+06,1.03955e+06,-1.40462e+06
892894,-1.0212e+06,1.03697e+06,-1.40563e+06
893594,-1.02164e+06,1.03251e+06,-1.40506e+06
894373,-1.02245e+06,1.02929e+06,-1.40451e+06
893328,-1.02326e+06,1.02782e+06,-1.40465e+06
893379,-1.02325e+06,1.02608e+06,-1.40517e+06
893624,-1.02314e+06,1.02651e+06,-1.40498e+06
893716,-1.02292e+06,1.02685e+06,-1.40484e+06
893349,-1.0231e+06,1.02742e+06,-1.40454e+06
893679,-1.02316e+06,1.02817e+06,-1.4044e+06
893972,-1.0233e+06,1.02877e+06,-1.40423e+06
893618,-1.02248e+06,1.02878e+06,-1.40421e+06
893262,-1.02307e+06,1.02775e+06,-1.40515e+06
893701,-1.02432e+06,1.02547e+06,-1.4043e+06
893929,-1.02452e+06,1.02392e+06,-1.40424e+06
894416,-1.0252e+06,1.02094e+06,-1.40396e+06
893569,-1.02532e+06,1.0189e+06,-1.405e+06
893876,-1.02663e+06,1.0168e+06,-1.405e+06
894456,-1.0261e+06,1.01588e+06,-1.40478e+06
895117,-1.02692e+06,1.01392e+06,-1.40377e+06
894771,-1.02728e+06,1.01208e+06,-1.40415e+06
894081,-1.02791e+06,1.0089e+06,-1.4049e+06
894714,-1.02825e+06,1.00775e+06,-1.40363e+06
894797,-1.02802e+06,1.00776e+06,-1.40443e+06
895098,-1.02822e+06,1.00639e+06,-1.40372e+06
894511,-1.02955e+06,1.0059e+06,-1.40413e+06
894661,-1.02951e+06,1.00532e+06,-1.40334e+06
895171,-1.02899e+06,1.00532e+06,-1.40396e+06
895510,-1.02881e+06,1.00433e+06,-1.40289e+06
895415,-1.0299e+06,1.00404e+06,-1.40329e+06
894852,-1.02977e+06,1.00359e+06,-1.40364e+06
895334,-1.02888e+06,1.00372e+06,-1.40328e+06
895957,-1.02953e+06,1.0031e+06,-1.40295e+06
895870,-1.02942e+06,1.00145e+06,-1.40395e+06
895646,-1.03005e+06,1.00048e+06,-1.40326e+06
895290,-1.02986e+06,1.00051e+06,-1.4026e+06
895885,-1.02931e+06,1.00072e+06,-1.40246e+06
895580,-1.02806e+06,1.00472e+06,-1.40284e+06
894564,-1.02683e+06,1.01531e+06,-1.40295e+06
894147,-1.0227e+06,1.02905e+06,-1.40274e+06
893887,-1.01828e+06,1.04325e+06,-1.40238e+06
893201,-1.01453e+06,1.057e+06,-1.40268e+06
892183,-1.01281e+06,1.06355e+06,-1.40274e+06
891788,-1.01186e+06,1.06573e+06,-1.40298e+06
892368,-1.01208e+06,1.06463e+06,-1.40258e+06
892378,-1.01388e+06,1.06049e+06,-1.40365e+06
892101,-1.01526e+06,1.05502e+06,-1.40503e+06
892824,-1.01741e+06,1.0497e+06,-1.40338e+06
893275,-1.01897e+06,1.04629e+06,-1.40312e+06
892897,-1.01933e+06,1.04243e+06,-1.40403e+06
893119,-1.02064e+06,1.03842e+06,-1.40381e+06
893409,-1.02246e+06,1.03513e+06,-1.40369e+06
893804,-1.02273e+06,1.03077e+06,-1.40357e+06
893764,-1.02431e+06,1.02784e+06,-1.40408e+06
893552,-1.02489e+06,1.02543e+06,-1.4036e+06
894054,-1.02603e+06,1.02259e+06,-1.40384e+06
893923,-1.02551e+06,1.02184e+06,-1.40365e+06
893821,-1.02572e+06,1.02232e+06,-1.40345e+06
893850,-1.02501e+06,1.02284e+06,-1.40417e+06
893603,-1.02527e+06,1.02345e+06,-1.40439e+06
893641,-1.02486e+06,1.02406e+06,-1.4042e+06
893969,-1.02526e+06,1.02431e+06,-1.40322e+06
894238,-1.02565e+06,1.02336e+06,-1.40352e+06
893716,-1.02561e+06,1.02106e+06,-1.40435e+06
893575,-1.02602e+06,1.02013e+06,-1.40403e+06
894289,-1.02643e+06,1.01786e+06,-1.40294e+06
894537,-1.02746e+06,1.01538e+06,-1.40337e+06
893912,-1.02835e+06,1.01329e+06,-1.4037e+06
893993,-1.02891e+06,1.01146e+06,-1.40362e+06
894401,-1.02844e+06,1.0093e+06,-1.40301e+06
894462,-1.02919e+06,1.0084e+06,-1.40332e+06
894379,-1.03001e+06,1.0063e+06,-1.40328e+06
894198,-1.03004e+06,1.00359e+06,-1.40387e+06
894863,-1.03031e+06,1.00164e+06,-1.40385e+06
894904,-1.0311e+06,1.00149e+06,-1.40395e+06
894803,-1.03111e+06,999955,-1.40347e+06
894518,-1.03169e+06,999887,-1.40396e+06
894966,-1.03085e+06,999730,-1.40357e+06
895641,-1.03092e+06,998712,-1.40285e+06
894820,-1.03178e+06,998192,-1.40276e+06
895140,-1.0316e+06,997053,-1.40275e+06
895142,-1.0315e+06,996788,-1.40259e+06
895823,-1.0314e+06,996744,-1.40236e+06
895019,-1.03227e+06,995967,-1.40262e+06
895252,-1.03273e+06,993900,-1.40332e+06
895362,-1.03249e+06,992599,-1.40259e+06
895641,-1.03261e+06,990969,-1.402e+06
895840,-1.03314e+06,990188,-1.40214e+06
895055,-1.03232e+06,992230,-1.40239e+06
895203,-1.03026e+06,1.00085e+06,-1.40289e+06
895424,-1.02782e+06,1.01296e+06,-1.40268e+06
893989,-1.02435e+06,1.02581e+06,-1.40297e+06
893614,-1.02054e+06,1.03959e+06,-1.40219e+06
892668,-1.01748e+06,1.05006e+06,-1.4028e+06
892973,-1.01618e+06,1.05548e+06,-1.40177e+06
892816,-1.0163e+06,1.05738e+06,-1.40235e+06
892479,-1.01712e+06,1.0527e+06,-1.40263e+06
892200,-1.01796e+06,1.04839e+06,-1.4034e+06
893355,-1.0204e+06,1.04306e+06,-1.40242e+06
893328,-1.02135e+06,1.03753e+06,-1.4031e+06
892820,-1.02302e+06,1.03332e+06,-1.40381e+06
893430,-1.02437e+06,1.02912e+06,-1.40371e+06
893810,-1.02454e+06,1.02652e+06,-1.40357e+06
894392,-1.02629e+06,1.02231e+06,-1.40288e+06
893419,-1.02768e+06,1.01903e+06,-1.40329e+06
893517,-1.02791e+06,1.01592e+06,-1.40369e+06
894701,-1.02853e+06,1.01472e+06,-1.40274e+06
894272,-1.02803e+06,1.01463e+06,-1.40308e+06
893989,-1.02829e+06,1.0134e+06,-1.40333e+06
894281,-1.02892e+06,1.01418e+06,-1.40308e+06
894310,-1.02728e+06,1.01618e+06,-1.40262e+06
894424,-1.02671e+06,1.01652e+06,-1.40332e+06
894498,-1.0266e+06,1.01777e+06,-1.40337e+06
893546,-1.02687e+06,1.01684e+06,-1.40387e+06
894308,-1.02736e+06,1.01576e+06,-1.40284e+06
894752,-1.02758e+06,1.01469e+06,-1.40282e+06
894426,-1.02776e+06,1.01232e+06,-1.40327e+06
893986,-1.02862e+06,1.01031e+06,-1.40324e+06
894644,-1.02942e+06,1.00873e+06,-1.40268e+06
894898,-1.02874e+06,1.0072e+06,-1.40347e+06
894765,-1.0293e+06,1.00537e+06,-1.40333e+06
894251,-1.03146e+06,1.00269e+06,-1.40318e+06
894640,-1.0314e+06,1.00079e+06,-1.40301e+06
895044,-1.03112e+06,1.00008e+06,-1.40267e+06
895201,-1.03086e+06,999004,-1.40327e+06
894869,-1.03194e+06,997563,-1.40305e+06
894993,-1.03162e+06,996579,-1.40351e+06
895478,-1.03134e+06,996042,-1.40253e+06
896062,-1.03241e+06,995020,-1.40282e+06
895599,-1.03273e+06,994808,-1.40255e+06
895271,-1.03227e+06,994041,-1.40224e+06
895751,-1.03227e+06,995039,-1.4022e+06
895539,-1.0324e+06,994822,-1.40241e+06
895512,-1.03274e+06,993608,-1.40234e+06
896149,-1.03255e+06,992977,-1.40201e+06
896536,-1.03212e+06,991784,-1.40172e+06
896335,-1.03253e+06,990690,-1.40191e+06
895870,-1.03328e+06,990967,-1.40269e+06
896166,-1.03107e+06,995574,-1.40246e+06
896271,-1.02857e+06,1.00612e+06,-1.40141e+06
895127,-1.02576e+06,1.01756e+06,-1.4024e+06
894590,-1.02222e+06,1.03207e+06,-1.40169e+06
893635,-1.01863e+06,1.04309e+06,-1.40233e+06
893447,-1.01602e+06,1.05203e+06,-1.40246e+06
893451,-1.01538e+06,1.05401e+06,-1.40205e+06
893057,-1.01618e+06,1.05239e+06,-1.40227e+06
893506,-1.0177e+06,1.04864e+06,-1.40219e+06
893942,-1.01876e+06,1.04285e+06,-1.40207e+06
894281,-1.02046e+06,1.0367e+06,-1.40305e+06
894365,-1.02228e+06,1.03212e+06,-1.40253e+06
894603,-1.02426e+06,1.0277e+06,-1.40288e+06
895224,-1.02485e+06,1.02473e+06,-1.40252e+06
894949,-1.02546e+06,1.02159e+06,-1.4025e+06
894996,-1.02686e+06,1.01805e+06,-1.40302e+06
894947,-1.02709e+06,1.01426e+06,-1.40349e+06
894968,-1.02809e+06,1.01342e+06,-1.40296e+06
895578,-1.02741e+06,1.01225e+06,-1.40248e+06
895965,-1.02761e+06,1.01142e+06,-1.40266e+06
895407,-1.02824e+06,1.01263e+06,-1.40292e+06
895281,-1.02712e+06,1.01393e+06,-1.40227e+06
895684,-1.02622e+06,1.01544e+06,-1.40227e+06
895452,-1.02647e+06,1.01645e+06,-1.40338e+06
895309,-1.02681e+06,1.01515e+06,-1.40261e+06
895021,-1.02754e+06,1.01479e+06,-1.40285e+06
896211,-1.02708e+06,1.01327e+06,-1.40213e+06
895880,-1.02773e+06,1.01096e+06,-1.40298e+06
896200,-1.02912e+06,1.00867e+06,-1.40283e+06
895936,-1.02937e+06,1.0061e+06,-1.40288e+06
896354,-1.02903e+06,1.0055e+06,-1.40314e+06
896119,-1.03012e+06,1.00337e+06,-1.40329e+06
896409,-1.03051e+06,1.00069e+06,-1.40271e+06
896475,-1.03119e+06,998458,-1.40251e+06
896333,-1.03098e+06,997426,-1.4019e+06
896644,-1.03095e+06,996754,-1.40275e+06
896843,-1.03129e+06,995754,-1.40248e+06
896623,-1.03173e+06,994839,-1.40234e+06
896638,-1.03196e+06,994480,-1.40304e+06
897228,-1.03217e+06,993836,-1.40171e+06
897171,-1.03346e+06,992247,-1.40189e+06
897026,-1.03253e+06,991290,-1.40285e+06
897580,-1.03263e+06,991104,-1.40205e+06
897412,-1.03227e+06,991528,-1.40152e+06
897935,-1.03248e+06,990366,-1.40151e+06
897393,-1.03246e+06,989356,-1.4018e+06
897531,-1.03256e+06,988918,-1.40176e+06
897660,-1.03166e+06,991401,-1.40185e+06
897233,-1.0302e+06,999307,-1.40208e+06
897222,-1.0282e+06,1.01035e+06,-1.40136e+06
896450,-1.02451e+06,1.02239e+06,-1.40136e+06
896371,-1.02146e+06,1.03671e+06,-1.4012e+06
895944,-1.01869e+06,1.04586e+06,-1.40106e+06
894727,-1.01696e+06,1.05093e+06,-1.40177e+06
894492,-1.01686e+06,1.05025e+06,-1.40194e+06
895273,-1.01788e+06,1.04707e+06,-1.402e+06
895343,-1.01941e+06,1.04281e+06,-1.40267e+06
895266,-1.02204e+06,1.03635e+06,-1.4024e+06
895757,-1.02345e+06,1.03083e+06,-1.40337e+06
895980,-1.02406e+06,1.02646e+06,-1.40343e+06
896544,-1.02528e+06,1.02202e+06,-1.40241e+06
896238,-1.02625e+06,1.01891e+06,-1.40337e+06
896634,-1.02855e+06,1.014e+06,-1.4036e+06
896736,-1.02912e+06,1.01132e+06,-1.40273e+06
896841,-1.02941e+06,1.00725e+06,-1.4023e+06
897092,-1.03022e+06,1.00524e+06,-1.40271e+06
897038,-1.03034e+06,1.0048e+06,-1.40276e+06
896892,-1.03008e+06,1.00563e+06,-1.40266e+06
897749,-1.02962e+06,1.00671e+06,-1.40236e+06
897311,-1.03018e+06,1.00766e+06,-1.40357e+06
897182,-1.02959e+06,1.00822e+06,-1.40276e+06
896583,-1.02913e+06,1.00858e+06,-1.403e+06
897284,-1.02871e+06,1.00847e+06,-1.40286e+06
897357,-1.02899e+06,1.0073e+06,-1.40344e+06
897135,-1.03004e+06,1.00541e+06,-1.40262e+06
896875,-1.03054e+06,1.00315e+06,-1.40273e+06
897825,-1.03074e+06,1.0015e+06,-1.40245e+06
897845,-1.03114e+06,999657,-1.40275e+06
897836,-1.03209e+06,997246,-1.40258e+06
897740,-1.03268e+06,995199,-1.40284e+06
897933,-1.03287e+06,993749,-1.40275e+06
898466,-1.03364e+06,991079,-1.40232e+06
898227,-1.03407e+06,988741,-1.40256e+06
897933,-1.03398e+06,987647,-1.40274e+06
898382,-1.03377e+06,987172,-1.40316e+06
898380,-1.0337e+06,987523,-1.40254e+06
898158,-1.03422e+06,986351,-1.40314e+06
898752,-1.03455e+06,985200,-1.40238e+06
898472,-1.03501e+06,984929,-1.40214e+06
898410,-1.03534e+06,983829,-1.40227e+06
898259,-1.03526e+06,982701,-1.40314e+06
898668,-1.03544e+06,982345,-1.40306e+06
898773,-1.03467e+06,982711,-1.40309e+06
898625,-1.03474e+06,982070,-1.4022e+06
898425,-1.03496e+06,981628,-1.40298e+06
898695,-1.03543e+06,982392,-1.40178e+06
898593,-1.03371e+06,986604,-1.40237e+06
898312,-1.03125e+06,996287,-1.40216e+06
897567,-1.0288e+06,1.00886e+06,-1.4022e+06
897047,-1.0243e+06,1.02449e+06,-1.40259e+06
896708,-1.02121e+06,1.03671e+06,-1.40223e+06
895747,-1.01843e+06,1.04569e+06,-1.40261e+06
896015,-1.01808e+06,1.04865e+06,-1.40219e+06
895707,-1.01835e+06,1.04727e+06,-1.4024e+06
895834,-1.01906e+06,1.04339e+06,-1.40291e+06
896045,-1.0211e+06,1.03709e+06,-1.40333e+06
896497,-1.02294e+06,1.03203e+06,-1.40426e+06
896192,-1.02408e+06,1.02723e+06,-1.40356e+06
896578,-1.02584e+06,1.02336e+06,-1.40275e+06
896759,-1.02617e+06,1.01913e+06,-1.40322e+06
896704,-1.02757e+06,1.0149e+06,-1.40427e+06
897279,-1.02874e+06,1.01141e+06,-1.40344e+06
897730,-1.02931e+06,1.00838e+06,-1.40332e+06
897060,-1.02988e+06,1.00721e+06,-1.40406e+06
897205,-1.03029e+06,1.00512e+06,-1.40351e+06
897593,-1.03035e+06,1.00453e+06,-1.40359e+06
897819,-1.03065e+06,1.00475e+06,-1.40327e+06
897614,-1.02988e+06,1.00518e+06,-1.40415e+06
897057,-1.02973e+06,1.00646e+06,-1.40367e+06
896797,-1.02954e+06,1.00803e+06,-1.40371e+06
897269,-1.02879e+06,1.00868e+06,-1.40354e+06
897309,-1.02873e+06,1.00865e+06,-1.4036e+06
897508,-1.02958e+06,1.00651e+06,-1.40341e+06
897026,-1.03018e+06,1.00439e+06,-1.40393e+06
897419,-1.03028e+06,1.00223e+06,-1.40444e+06
898043,-1.03128e+06,1.00088e+06,-1.40336e+06
897376,-1.03107e+06,999910,-1.40438e+06
897051,-1.03189e+06,997582,-1.40459e+06
897376,-1.03217e+06,996008,-1.40356e+06
898009,-1.03311e+06,992452,-1.40435e+06
898472,-1.03395e+06,990969,-1.40374e+06
897546,-1.03375e+06,988783,-1.40433e+06
897933,-1.0337e+06,988846,-1.40448e+06
898472,-1.03403e+06,988205,-1.40325e+06
897891,-1.03419e+06,986909,-1.40425e+06
898075,-1.03472e+06,986491,-1.40459e+06
898240,-1.03447e+06,985412,-1.40319e+06
898474,-1.03437e+06,984802,-1.40403e+06
898261,-1.03441e+06,984396,-1.40418e+06
898028,-1.03456e+06,983871,-1.40429e+06
898504,-1.03464e+06,983471,-1.40347e+06
898698,-1.03494e+06,981907,-1.40299e+06
898924,-1.03568e+06,980684,-1.40342e+06
898242,-1.03563e+06,980735,-1.40424e+06
898991,-1.03458e+06,984254,-1.40282e+06
898547,-1.03248e+06,992708,-1.4029e+06
897926,-1.02954e+06,1.00619e+06,-1.40296e+06
897036,-1.0261e+06,1.01929e+06,-1.40412e+06
