Time(s),out1,out2,out3
280.0856782,163.66597,45,-127.40936
280.0895845,164.16275,45,-125.72869
280.0934908,163.82451,45,-126.23298
280.0973971,164.07533,45,-125.40241
280.1013034,163.73431,45,-124.73969
280.1052097,163.82753,45,-122.83834
280.109116,163.59111,45,-124.74908
280.1130223,163.67668,45,-126.43318
280.1169286,163.52068,45,-126.11594
280.1208349,164.0291,45,-124.11245
280.1247412,163.69563,45,-123.10965
280.1286475,163.86472,45,-127.40419
280.1325538,163.87999,45,-124.65382
280.1364601,163.72235,45,-125.40816
280.1403664,163.59975,45,-127.03276
280.1442727,163.64812,45,-125.68658
280.148179,163.69319,45,-124.82631
280.1520853,163.72127,45,-124.10328
280.1559916,163.88794,45,-127.33047
280.1598979,163.56659,45,-125.02465
280.1638042,163.98087,45,-124.08162
280.1677105,163.73492,45,-125.18644
280.1716168,163.86609,45,-127.44204
280.1755231,163.79756,45,-125.51694
280.1794294,163.56012,45,-125.11822
280.1833357,163.54288,45,-122.0881
280.187242,163.62393,45,-125.16502
280.1911483,163.75801,45,-124.87732
280.1950546,163.32991,45,-126.76601
280.1989609,163.584,45,-123.98891
280.2028672,164.01308,45,-125.65092
280.2067735,163.60318,45,-122.58273
280.2106798,163.70753,45,-122.17774
280.2145861,163.52216,45,-124.39442
280.2184924,163.37514,45,-124.92525
280.2223987,163.76288,45,-123.81779
280.226305,163.81639,45,-124.04058
280.2302113,163.7334,45,-123.84357
280.2341176,163.79874,45,-124.52293
280.2380239,163.49034,45,-123.57075
280.2419302,163.86745,45,-125.29881
280.2458365,163.37895,45,-124.63079
280.2497428,163.46481,45,-122.29922
280.2536491,163.77345,45,-123.47256
280.2575554,163.56044,45,-123.92691
280.2614617,163.56931,45,-123.74347
280.265368,163.2014,45,-123.82865
280.2692743,163.55775,45,-124.45605
280.2731806,163.73846,45,-123.88441
280.2770869,163.74786,45,-124.69862
280.2809932,163.71628,45,-126.83354
280.2848995,163.49229,45,-124.44067
280.2888058,163.80769,45,-124.28448
280.2927121,163.68103,45,-123.96845
280.2966184,163.55029,45,-125.71675
280.3005247,163.92509,45,-121.29333
280.304431,163.74475,45,-122.77635
280.3083373,164.01382,45,-124.87019
280.3122436,163.75055,45,-123.01057
280.3161499,163.69612,45,-122.60426
280.3200563,163.81963,45,-123.09969
280.3239626,163.7309,45,-123.74909
280.3278689,163.52954,45,-125.77155
280.3317752,163.71893,45,-124.78189
280.3356815,163.40813,45,-125.65834
280.3395878,163.9359,45,-123.73605
280.3434941,163.55272,45,-124.61885
280.3474004,163.76801,45,-123.66904
280.3513067,163.83051,45,-125.04779
280.355213,163.77399,45,-123.95915
280.3591193,163.71138,45,-124.59119
280.3630256,163.75987,45,-123.38023
280.3669319,163.90189,45,-126.1133
280.3708382,163.89703,45,-124.98454
280.3747445,163.78288,45,-125.13197
280.3786508,163.31142,45,-125.64494
280.3825571,163.58102,45,-124.0305
280.3864634,163.79443,45,-126.15389
280.3903697,163.88322,45,-124.69549
280.394276,163.74937,45,-124.6347
280.3981823,163.69963,45,-122.76678
280.4020886,163.84457,45,-126.46971
280.4059949,163.95258,45,-123.47185
280.4099012,163.78287,45,-123.59551
280.4138075,163.65247,45,-124.53223
280.4177138,163.84912,45,-125.69708
280.4216201,163.66882,45,-123.88592
280.4255264,163.95938,45,-126.08324
280.4294327,163.84793,45,-122.92213
280.433339,164.01892,45,-124.17865
280.4372453,163.91112,45,-123.43319
280.4411516,163.84479,45,-124.09536
280.4450579,163.86365,45,-124.4231
280.4489642,163.44231,45,-123.88182
280.4528705,163.77005,45,-122.57259
280.4567768,163.67097,45,-125.57018
280.4606831,164.03745,45,-125.27779
280.4645894,163.90051,45,-125.38567
280.4684957,163.53212,45,-125.77696
280.472402,163.65176,45,-123.99299
280.4763083,163.56828,45,-123.35172
280.4802146,164.29185,45,-123.63002
280.4841209,164.02513,45,-124.0732
280.4880272,163.47375,45,-123.60023
280.4919335,163.90059,45,-123.33758
280.4958398,163.70032,45,-127.54855
280.4997461,164.04558,45,-125.01399
280.5036524,163.64314,45,-121.67037
280.5075587,163.71777,45,-123.67411
280.511465,164.07082,45,-123.98917
280.5153713,163.48521,45,-126.89276
280.5192776,164.11314,45,-126.37638
280.5231839,164.07439,45,-125.82535
280.5270902,163.70882,45,-124.85466
280.5309965,163.55688,45,-124.27773
280.5349028,164.02879,45,-125.01115
280.5388091,163.75891,45,-125.83564
280.5427154,163.77083,45,-123.58407
280.5466217,163.89337,45,-127.12676
280.550528,163.71616,45,-126.28826
280.5544343,163.74077,45,-125.65767
280.5583406,163.93466,45,-122.94185
280.5622469,163.80019,45,-125.03279
280.5661532,163.80685,45,-124.4257
280.5700595,163.91852,45,-124.34029
280.5739658,163.78848,45,-123.46361
280.5778721,163.53545,45,-125.46928
280.5817784,163.68605,45,-122.64841
280.5856847,163.61656,45,-123.05291
280.589591,164.00391,45,-124.17904
280.5934973,163.84103,45,-122.20658
280.5974036,163.95755,45,-121.63295
280.6013099,163.84988,45,-125.60059
280.6052162,164.09035,45,-125.71124
280.6091225,163.78214,45,-123.54768
280.6130288,163.80022,45,-126.01108
280.6169351,163.72884,45,-124.52118
280.6208414,163.78226,45,-124.51958
280.6247477,163.96126,45,-124.01739
280.628654,163.93983,45,-125.85688
280.6325603,164.11432,45,-127.15079
280.6364666,163.8812,45,-124.22945
280.6403729,163.84416,45,-124.3498
280.6442792,164.02135,45,-124.91891
280.6481855,163.76801,45,-124.81312
280.6520918,163.92813,45,-123.3168
280.6559981,163.83394,45,-124.70204
280.6599044,163.87175,45,-125.27045
280.6638107,163.93196,45,-121.37206
280.667717,163.97252,45,-126.52538
280.6716233,163.98384,45,-124.69563
280.6755296,163.77779,45,-125.62045
280.6794359,164.00377,45,-124.99569
280.6833422,164.14565,45,-126.47109
280.6872485,163.99748,45,-125.85069
280.6911548,163.78746,45,-126.76257
280.6950611,163.80127,45,-124.39772
280.6989674,163.68855,45,-122.46381
280.7028737,163.93813,45,-126.33482
280.70678,164.11658,45,-126.0013
280.7106863,163.84151,45,-121.83199
280.7145926,164.08934,45,-127.31566
280.7184989,163.94444,45,-126.54051
280.7224052,164.13766,45,-126.26668
280.7263115,164.04942,45,-121.11744
280.7302178,163.86786,45,-124.15845
280.7341241,163.81491,45,-123.93501
280.7380304,163.79547,45,-123.30186
280.7419367,164.15479,45,-121.95715
280.745843,163.47896,45,-123.51482
280.7497493,163.91858,45,-125.82013
280.7536556,163.70715,45,-124.59645
280.7575619,163.85037,45,-125.39774
280.7614682,164.10675,45,-123.94863
280.7653745,164.00983,45,-124.27386
280.7692809,163.87639,45,-124.62873
280.7731872,163.62361,45,-125.42682
280.7770935,163.88026,45,-127.13669
280.7809998,164.01407,45,-124.83101
280.7849061,163.76387,45,-124.9901
280.7888124,163.61261,45,-125.67628
280.7927187,163.67009,45,-123.38044
280.796625,163.96423,45,-124.19702
280.8005313,163.93857,45,-125.45037
280.8044376,164.19093,45,-123.29305
280.8083439,163.80295,45,-123.52293
280.8122502,163.54883,45,-122.98676
280.8161565,164.03526,45,-123.8929
280.8200628,164.15442,45,-123.5786
280.8239691,163.93338,45,-126.64937
280.8278754,163.69148,45,-124.50174
280.8317817,164.08485,45,-123.60381
280.835688,163.83617,45,-125.27457
280.8395943,163.33179,45,-124.2151
280.8435006,164.10555,45,-124.50212
280.8474069,163.79672,45,-124.30247
280.8513132,164.12683,45,-124.47583
280.8552195,163.94147,45,-125.33118
280.8591258,164.38687,45,-127.0222
280.8630321,164.23727,45,-124.99448
280.8669384,163.82468,45,-125.31149
280.8708447,164.1214,45,-124.84254
280.874751,164.11884,45,-126.84118
280.8786573,164.15076,45,-125.5957
280.8825636,164.30246,45,-122.31168
280.8864699,163.90593,45,-125.14318
280.8903762,164.05984,45,-126.90313
280.8942825,163.76546,45,-123.98362
280.8981888,164.2708,45,-125.40221
280.9020951,163.98352,45,-123.46463
280.9060014,164.01662,45,-125.67151
280.9099077,163.82277,45,-123.71395
280.913814,163.79021,45,-125.93895
280.9177203,163.81743,45,-125.42813
280.9216266,164.23671,45,-124.67842
280.9255329,163.93839,45,-123.49164
280.9294392,163.87984,45,-124.89816
280.9333455,164.1839,45,-125.52215
280.9372518,163.90413,45,-125.08099
280.9411581,164.01642,45,-129.52393
280.9450644,163.88469,45,-124.1077
280.9489707,163.87521,45,-125.14098
280.952877,164.32651,45,-124.85041
280.9567833,164.08044,45,-127.58
280.9606896,164.12088,45,-126.34154
280.9645959,164.17874,45,-126.67396
280.9685022,164.2106,45,-125.34969
280.9724085,164.3746,45,-125.06825
280.9763148,164.36823,45,-127.03477
280.9802211,163.89261,45,-129.60733
280.9841274,164.37363,45,-127.6657
280.9880337,164.03514,45,-126.55202
280.99194,163.84688,45,-123.77187
280.9958463,164.21957,45,-128.48717
280.9997526,164.14343,45,-127.81319
281.0036589,164.10225,45,-126.24987
281.0075652,164.13141,45,-124.62391
281.0114715,164.19139,45,-125.98521
281.0153778,163.93123,45,-126.51958
281.0192841,164.31186,45,-125.73994
281.0231904,164.12997,45,-126.97016
281.0270967,164.12479,45,-125.97292
281.031003,164.18852,45,-126.40676
281.0349093,164.34454,45,-128.96005
281.0388156,164.30762,45,-128.44748
281.0427219,164.51868,45,-125.38004
281.0466282,164.36862,45,-129.20166
281.0505345,164.15341,45,-126.9314
281.0544408,164.79901,45,-128.12843
281.0583471,164.14627,45,-127.47707
281.0622534,164.49617,45,-124.4683
281.0661597,164.40865,45,-123.82502
281.070066,164.17345,45,-125.11153
281.0739723,164.40187,45,-127.47044
281.0778786,164.14432,45,-126.0695
281.0817849,164.51152,45,-125.09926
281.0856912,164.60835,45,-127.45985
281.0895975,164.12814,45,-127.77065
281.0935038,164.62921,45,-126.04699
281.0974101,164.34305,45,-128.15688
281.1013164,164.56233,45,-123.35374
281.1052227,164.63013,45,-127.34101
281.109129,164.04636,45,-127.52966
281.1130353,164.75447,45,-124.32777
281.1169416,164.22394,45,-128.31198
281.1208479,164.63857,45,-123.65436
281.1247542,164.45114,45,-128.24771
281.1286605,164.72531,45,-124.82352
281.1325668,164.45898,45,-127.18044
281.1364731,164.53221,45,-125.93027
281.1403794,164.77983,45,-129.64807
281.1442857,164.56314,45,-126.81488
281.148192,164.43175,45,-123.52438
281.1520983,164.85144,45,-127.48037
281.1560046,164.53123,45,-126.53285
281.1599109,164.51802,45,-126.91781
281.1638172,164.52693,45,-129.0666
281.1677235,164.40607,45,-128.64902
281.1716298,164.82161,45,-124.65929
281.1755361,164.35309,45,-128.45177
281.1794424,164.49124,45,-127.61143
281.1833487,164.58737,45,-128.46396
281.187255,164.62457,45,-129.74919
281.1911613,165.14009,45,-127.42432
281.1950676,164.74939,45,-126.67445
281.1989739,164.47285,45,-128.2885
281.2028802,165.00444,45,-128.3887
281.2067865,164.40353,45,-126.84
281.2106928,164.4229,45,-125.50999
281.2145991,164.59006,45,-126.00534
281.2185054,164.43707,45,-128.35535
281.2224118,164.9274,45,-125.49437
281.2263181,164.29358,45,-127.54119
281.2302244,164.58177,45,-125.15314
281.2341307,164.59404,45,-127.51066
281.238037,164.55444,45,-127.89417
281.2419433,164.40573,45,-129.37823
281.2458496,164.60286,45,-128.68004
281.2497559,164.52861,45,-129.14252
281.2536622,164.78954,45,-128.02644
281.2575685,164.47321,45,-127.99046
281.2614748,164.68893,45,-129.16145
281.2653811,164.6109,45,-129.7261
281.2692874,164.61961,45,-128.68187
281.2731937,164.79567,45,-126.93001
281.2771,164.69623,45,-127.20985
281.2810063,164.79219,45,-127.4062
281.2849126,164.56664,45,-127.80146
281.2888189,164.63223,45,-127.97622
281.2927252,164.60783,45,-128.82809
281.2966315,164.37865,45,-127.57681
281.3005378,164.91644,45,-128.15747
281.3044441,165.01558,45,-126.90913
281.3083504,164.47437,45,-129.10573
281.3122567,164.85722,45,-128.9142
281.316163,164.81253,45,-129.03368
281.3200693,165.06226,45,-127.23164
281.3239756,164.65953,45,-127.30179
281.3278819,164.5829,45,-131.11296
281.3317882,165.05115,45,-128.20901
281.3356945,164.66866,45,-130.11757
281.3396008,164.63416,45,-128.6918
281.3435071,164.89801,45,-130.48029
281.3474134,164.73184,45,-129.26703
281.3513197,164.92259,45,-130.69713
281.355226,164.66649,45,-128.23824
281.3591323,164.86166,45,-130.47908
281.3630386,164.90208,45,-127.957
281.3669449,164.7518,45,-129.22215
281.3708512,164.93427,45,-130.89354
281.3747575,164.70387,45,-129.42982
281.3786638,164.65018,45,-127.93233
281.3825701,164.9438,45,-130.15359
281.3864764,164.64355,45,-129.12231
281.3903827,164.65981,45,-128.34592
281.394289,164.95721,45,-127.50787
281.3981953,164.55452,45,-130.47464
281.4021016,164.70546,45,-129.22495
281.4060079,164.86272,45,-130.07181
281.4099142,164.80113,45,-129.12253
281.4138205,165.04343,45,-130.07736
281.4177268,164.83829,45,-128.8531
281.4216331,164.93597,45,-129.71359
281.4255394,164.92149,45,-131.41916
281.4294457,164.63057,45,-129.17587
281.433352,164.90508,45,-129.36148
281.4372583,164.86235,45,-130.01114
281.4411646,164.87666,45,-129.87514
281.4450709,164.7637,45,-128.25931
281.4489772,164.61012,45,-130.38124
281.4528835,165.10669,45,-128.47955
281.4567898,165.06198,45,-130.69463
281.4606961,164.83788,45,-129.25179
281.4646024,165.02837,45,-129.20268
281.4685087,164.61186,45,-128.53099
281.472415,165.03909,45,-128.00383
281.4763213,164.7852,45,-128.23895
281.4802276,164.79907,45,-128.99788
281.4841339,164.98589,45,-127.98052
281.4880402,164.70972,45,-128.40155
281.4919465,164.96835,45,-129.50481
281.4958528,164.85933,45,-132.26253
281.4997591,164.94431,45,-128.2462
281.5036654,164.78708,45,-129.18628
281.5075717,164.95677,45,-128.89766
281.511478,164.7858,45,-128.14401
281.5153843,164.93025,45,-131.32379
281.5192906,165.19635,45,-130.05043
281.5231969,165.01503,45,-128.86392
281.5271032,164.90215,45,-131.18735
281.5310095,164.5567,45,-130.00758
281.5349158,164.49379,45,-129.03619
281.5388221,164.60002,45,-131.50264
281.5427284,164.79341,45,-129.53363
281.5466347,164.72324,45,-126.45858
281.550541,164.73677,45,-129.33638
281.5544473,164.39035,45,-129.78165
281.5583536,164.98851,45,-129.76979
281.5622599,164.34364,45,-128.00209
281.5661662,164.47681,45,-127.42356
281.5700725,164.60371,45,-131.17773
281.5739788,164.5295,45,-129.46408
281.5778851,164.37418,45,-129.49918
281.5817914,164.6981,45,-129.56808
281.5856977,164.42686,45,-130.25995
281.589604,164.40779,45,-129.76619
281.5935103,164.69232,45,-127.7809
281.5974166,164.19989,45,-129.23242
281.6013229,164.67007,45,-127.93252
281.6052292,164.32439,45,-128.96268
281.6091355,164.5981,45,-128.72115
281.6130418,164.43411,45,-128.45203
281.6169481,164.24454,45,-128.27353
281.6208544,164.38074,45,-128.65468
281.6247607,164.50081,45,-130.9973
281.628667,164.43442,45,-128.20465
281.6325733,164.79576,45,-126.87232
281.6364796,164.35789,45,-128.57632
281.6403859,164.56448,45,-127.11579
281.6442922,164.55438,45,-127.7607
281.6481985,164.61475,45,-128.0705
281.6521048,164.49481,45,-129.92601
281.6560111,164.34111,45,-127.23764
281.6599174,164.16971,45,-127.71279
281.6638237,164.37662,45,-130.75706
281.66773,164.45807,45,-126.57067
281.6716363,164.35489,45,-128.41197
281.6755427,164.41069,45,-128.82274
281.679449,164.25046,45,-128.68831
281.6833553,164.3067,45,-128.34494
281.6872616,164.17735,45,-128.70341
281.6911679,164.18768,45,-127.63822
281.6950742,164.24461,45,-127.7984
281.6989805,164.30711,45,-128.05681
281.7028868,164.03532,45,-129.89276
281.7067931,164.17825,45,-129.72278
281.7106994,164.52777,45,-128.90417
281.7146057,164.19881,45,-128.74918
281.718512,164.28543,45,-128.79662
281.7224183,164.61075,45,-128.77965
281.7263246,164.17905,45,-129.97305
281.7302309,164.54677,45,-126.57121
281.7341372,164.38504,45,-125.49457
281.7380435,164.25528,45,-128.00597
281.7419498,164.30356,45,-129.32034
281.7458561,164.15962,45,-127.31535
281.7497624,164.24879,45,-130.668
281.7536687,164.58064,45,-130.00208
281.757575,164.0645,45,-126.82959
281.7614813,164.32408,45,-127.7841
281.7653876,164.07106,45,-126.84504
281.7692939,164.23636,45,-127.41489
281.7732002,164.34573,45,-126.58371
281.7771065,164.04645,45,-127.33958
281.7810128,164.22495,45,-127.071
281.7849191,164.31041,45,-128.0768
281.7888254,164.46393,45,-128.50003
281.7927317,164.23506,45,-127.77276
281.796638,163.92975,45,-129.36627
281.8005443,164.52107,45,-128.51347
281.8044506,164.26649,45,-127.15922
281.8083569,164.37996,45,-129.14679
281.8122632,164.56195,45,-127.3724
281.8161695,164.21419,45,-128.70702
281.8200758,164.2382,45,-126.72087
281.8239821,164.3163,45,-126.77383
281.8278884,164.47459,45,-126.67976
281.8317947,164.25937,45,-126.43859
281.835701,164.36238,45,-128.02744
281.8396073,164.01169,45,-127.66565
281.8435136,164.41699,45,-130.24146
281.8474199,164.50554,45,-128.85263
281.8513262,164.20613,45,-128.33432
281.8552325,164.34592,45,-126.39839
281.8591388,164.36389,45,-127.93184
281.8630451,164.24063,45,-126.06258
281.8669514,163.97623,45,-129.10112
281.8708577,164.19461,45,-125.42638
281.874764,163.93228,45,-124.77769
281.8786703,163.9774,45,-129.42722
281.8825766,164.21971,45,-126.84995
281.8864829,163.69148,45,-128.70395
281.8903892,164.07846,45,-126.91706
281.8942955,164.28705,45,-126.27333
281.8982018,164.4689,45,-128.53369
281.9021081,164.4935,45,-125.0007
281.9060144,163.99834,45,-124.37713
281.9099207,164.03313,45,-125.99815
281.913827,164.10396,45,-125.16788
281.9177333,164.10747,45,-124.73033
281.9216396,164.24098,45,-126.30511
281.9255459,164.1194,45,-127.17619
281.9294522,164.02531,45,-127.61013
281.9333585,164.1743,45,-125.32453
281.9372648,164.1194,45,-128.71182
281.9411711,164.26936,45,-128.46671
281.9450774,163.5258,45,-126.84182
281.9489837,163.82677,45,-128.08597
281.95289,163.89139,45,-123.80091
281.9567963,163.78891,45,-121.58193
281.9607026,164.05441,45,-126.34629
281.9646089,164.19078,45,-128.03314
281.9685152,164.05211,45,-125.02702
281.9724215,164.39577,45,-126.27774
281.9763278,163.64191,45,-128.12939
281.9802341,163.9451,45,-126.54282
281.9841404,163.95175,45,-125.69567
281.9880467,164.23857,45,-127.34666
281.991953,164.14957,45,-125.58991
281.9958593,163.44524,45,-126.9594
281.9997656,164.10501,45,-127.11762
282.0036719,164.10703,45,-127.00335
282.0075782,163.87053,45,-124.97236
282.0114845,163.97754,45,-123.78643
282.0153908,164.0215,45,-127.38949
282.0192971,163.82527,45,-127.20673
282.0232034,164.11958,45,-127.05121
282.0271097,163.89761,45,-127.33411
282.031016,163.92723,45,-128.01183
282.0349223,163.91122,45,-126.29834
282.0388286,163.74382,45,-126.59361
282.0427349,164.06947,45,-124.07511
282.0466412,163.70074,45,-128.23445
282.0505475,163.77826,45,-125.01679
282.0544538,164.06653,45,-127.6084
282.0583601,163.50172,45,-125.48661
282.0622664,163.8927,45,-128.77246
282.0661727,163.90147,45,-127.90691
282.070079,163.70941,45,-126.01621
282.0739853,163.81921,45,-126.58997
282.0778916,163.40192,45,-127.47528
282.0817979,164.18465,45,-125.93684
282.0857042,163.51994,45,-129.8956
282.0896105,163.778,45,-128.80025
282.0935168,163.95508,45,-128.864
282.0974231,163.63774,45,-127.73555
282.1013294,164.08839,45,-127.78963
282.1052357,163.70926,45,-128.77824
282.109142,163.79388,45,-126.59286
282.1130483,163.67412,45,-127.89697
282.1169546,163.69565,45,-125.16601
282.1208609,163.76965,45,-126.15212
282.1247672,163.66266,45,-125.42349
282.1286736,163.70245,45,-125.67528
282.1325799,163.83134,45,-124.06165
282.1364862,163.44418,45,-126.85293
282.1403925,163.61555,45,-123.19947
282.1442988,163.98874,45,-127.39763
282.1482051,163.83107,45,-126.59018
282.1521114,163.7711,45,-126.09757
282.1560177,163.43427,45,-125.2952
282.159924,163.77357,45,-123.68131
282.1638303,163.60448,45,-124.48451
282.1677366,163.65614,45,-129.00186
282.1716429,163.3791,45,-125.77148
282.1755492,163.16956,45,-125.83957
282.1794555,163.63637,45,-128.134
282.1833618,163.90771,45,-123.42585
282.1872681,163.50926,45,-124.58258
282.1911744,163.42955,45,-125.84458
282.1950807,163.61986,45,-126.76117
282.198987,163.54269,45,-125.56304
282.2028933,163.58778,45,-127.28072
282.2067996,163.30426,45,-128.04103
282.2107059,163.46365,45,-127.62236
282.2146122,163.57631,45,-123.39174
282.2185185,163.18236,45,-125.48275
282.2224248,163.44566,45,-123.3958
282.2263311,163.36716,45,-126.30727
282.2302374,163.37083,45,-125.55412
282.2341437,163.56967,45,-123.39144
282.23805,163.55971,45,-128.77629
282.2419563,163.42842,45,-126.82698
282.2458626,163.46724,45,-121.51495
282.2497689,163.10991,45,-123.98289
282.2536752,163.20732,45,-124.39779
282.2575815,163.21436,45,-124.17352
282.2614878,163.54747,45,-123.01816
282.2653941,163.42877,45,-125.37756
282.2693004,163.63113,45,-124.99387
282.2732067,163.57114,45,-125.09853
282.277113,163.56041,45,-124.9785
282.2810193,163.5894,45,-125.76797
282.2849256,163.43779,45,-127.49426
282.2888319,163.33546,45,-126.02285
282.2927382,163.38901,45,-122.83236
282.2966445,163.23645,45,-126.79513
282.3005508,163.1572,45,-124.54658
282.3044571,163.42734,45,-127.41904
282.3083634,163.34505,45,-125.62421
282.3122697,163.44737,45,-125.50786
282.316176,163.31718,45,-125.69311
282.3200823,163.20053,45,-124.9676
282.3239886,163.60521,45,-126.14545
282.3278949,163.3791,45,-123.48153
282.3318012,163.45036,45,-122.78886
282.3357075,163.20522,45,-126.96404
282.3396138,163.27661,45,-123.90018
282.3435201,163.63545,45,-124.21007
282.3474264,163.27869,45,-123.02822
282.3513327,163.62608,45,-130.09308
282.355239,163.07692,45,-125.64208
282.3591453,163.2079,45,-125.9447
282.3630516,163.37894,45,-124.1307
282.3669579,163.53241,45,-126.19414
282.3708642,163.3871,45,-124.47723
282.3747705,163.14735,45,-126.94034
282.3786768,163.3591,45,-126.0957
282.3825831,163.41925,45,-122.5043
282.3864894,163.20786,45,-126.35436
282.3903957,163.36273,45,-125.94851
282.394302,163.63998,45,-123.81299
282.3982083,163.54901,45,-126.44328
282.4021146,163.46603,45,-127.02256
282.4060209,163.63492,45,-127.05075
282.4099272,163.35229,45,-124.61342
282.4138335,163.13892,45,-127.16888
282.4177398,163.37827,45,-122.94585
282.4216461,163.30473,45,-124.14858
282.4255524,163.27637,45,-126.73292
282.4294587,163.34923,45,-126.57483
282.433365,163.6452,45,-128.94173
282.4372713,163.35014,45,-124.93049
282.4411776,163.45503,45,-124.21277
282.4450839,163.68085,45,-126.90061
282.4489902,163.53627,45,-126.2047
282.4528965,163.44743,45,-126.33189
282.4568028,163.43138,45,-125.43718
282.4607091,163.44974,45,-124.39171
282.4646154,163.48087,45,-126.82881
282.4685217,163.24667,45,-127.09646
282.472428,163.65776,45,-124.95383
282.4763343,163.42574,45,-124.61707
282.4802406,163.24196,45,-123.85536
282.4841469,163.25299,45,-123.31866
282.4880532,163.07465,45,-126.23405
282.4919595,163.5226,45,-126.12562
282.4958658,163.14542,45,-124.229
282.4997721,163.42494,45,-124.79053
282.5036784,163.22552,45,-124.37151
282.5075847,163.25421,45,-127.54532
282.511491,163.59082,45,-124.05247
282.5153973,163.54985,45,-124.92372
282.5193036,163.5713,45,-124.12014
282.5232099,163.57684,45,-123.68715
282.5271162,163.62738,45,-126.68221
282.5310225,163.25771,45,-125.30773
282.5349288,163.03221,45,-125.23241
282.5388351,163.39725,45,-127.12414
282.5427414,163.6006,45,-125.74004
282.5466477,162.97501,45,-125.79375
282.550554,163.29276,45,-123.27615
282.5544603,163.57053,45,-122.89894
282.5583666,163.21111,45,-124.98748
282.5622729,163.74438,45,-122.41701
282.5661792,163.62888,45,-124.49818
282.5700855,163.26796,45,-123.59917
282.5739918,163.57921,45,-124.51655
282.5778981,163.19522,45,-127.29712
282.5818045,163.53426,45,-124.88882
282.5857108,163.15767,45,-122.77891
282.5896171,163.11952,45,-124.72385
282.5935234,163.16533,45,-123.90617
282.5974297,163.54201,45,-126.53379
282.601336,163.08673,45,-124.63727
282.6052423,163.18234,45,-124.24284
282.6091486,163.28455,45,-124.39518
282.6130549,163.28844,45,-121.90243
282.6169612,163.23949,45,-125.39685
282.6208675,163.22577,45,-125.12195
282.6247738,163.46959,45,-122.54467
282.6286801,163.06291,45,-125.25644
282.6325864,163.13763,45,-124.66476
282.6364927,163.28839,45,-123.19095
282.640399,163.40717,45,-123.51228
282.6443053,163.21776,45,-122.30486
282.6482116,163.25143,45,-125.08998
282.6521179,163.42941,45,-122.33004
282.6560242,162.89902,45,-121.5509
282.6599305,162.93704,45,-125.12039
282.6638368,162.99506,45,-124.43218
282.6677431,163.10045,45,-125.29888
282.6716494,162.99409,45,-120.81776
282.6755557,163.25839,45,-123.74888
282.679462,163.1042,45,-122.21755
282.6833683,163.33475,45,-122.72691
282.6872746,162.85739,45,-125.20667
282.6911809,162.68195,45,-123.81052
282.6950872,162.99271,45,-126.07155
282.6989935,162.9118,45,-125.26009
282.7028998,163.18883,45,-121.48179
282.7068061,162.92125,45,-126.00365
282.7107124,162.75157,45,-122.83781
282.7146187,163.08827,45,-124.16414
282.718525,163.0312,45,-124.9138
282.7224313,162.93488,45,-124.48197
282.7263376,162.82735,45,-124.02539
282.7302439,163.26675,45,-125.47617
282.7341502,163.15373,45,-120.78568
282.7380565,162.97513,45,-124.91725
282.7419628,163.17374,45,-124.02773
282.7458691,162.86998,45,-123.31117
282.7497754,163.11322,45,-126.04592
282.7536817,163.25259,45,-123.19807
282.757588,162.53075,45,-122.93025
282.7614943,163.09615,45,-118.26268
282.7654006,162.74919,45,-124.13444
282.7693069,162.92281,45,-125.89995
282.7732132,163.02623,45,-120.51476
282.7771195,162.84731,45,-123.28159
282.7810258,163.19131,45,-122.61336
282.7849321,162.87219,45,-121.33774
282.7888384,162.99826,45,-121.85309
282.7927447,162.80055,45,-120.68192
282.796651,162.819,45,-126.19334
282.8005573,163.02513,45,-123.96021
282.8044636,163.02582,45,-120.21783
282.8083699,163.0316,45,-122.05641
282.8122762,162.60208,45,-123.80769
282.8161825,162.72791,45,-122.74108
282.8200888,162.64357,45,-120.80833
282.8239951,162.75496,45,-121.88017
282.8279014,162.59138,45,-123.61082
282.8318077,162.68784,45,-121.102
282.835714,162.76241,45,-120.13042
282.8396203,163.04234,45,-122.34747
282.8435266,162.77075,45,-116.43193
282.8474329,162.85698,45,-123.17884
282.8513392,162.9566,45,-121.72841
282.8552455,162.87843,45,-122.92094
282.8591518,162.75153,45,-123.96336
282.8630581,162.83759,45,-122.22924
282.8669644,162.92049,45,-123.89599
282.8708707,162.95712,45,-123.9069
282.874777,162.76749,45,-123.11382
282.8786833,162.46019,45,-121.16911
282.8825896,162.88629,45,-119.43986
282.8864959,162.77594,45,-120.31599
282.8904022,162.90607,45,-123.98122
282.8943085,162.61757,45,-123.10593
282.8982148,162.45999,45,-122.93629
282.9021211,162.85699,45,-123.78434
282.9060274,162.98206,45,-120.43834
282.9099337,162.85043,45,-122.06683
282.91384,162.9496,45,-121.4925
282.9177463,162.96762,45,-122.35845
282.9216526,162.85799,45,-120.52425
282.9255589,162.66689,45,-126.35606
282.9294652,162.95033,45,-121.11983
282.9333715,162.97867,45,-122.27655
282.9372778,162.70593,45,-127.15112
282.9411841,162.85881,45,-120.37421
282.9450904,162.9335,45,-125.08749
282.9489967,162.91579,45,-123.75117
282.952903,162.80466,45,-122.36124
282.9568093,162.64323,45,-121.32835
282.9607156,162.79913,45,-122.53691
282.9646219,162.81131,45,-121.61115
282.9685282,162.99258,45,-121.14558
282.9724345,162.86038,45,-119.88304
